antecedents,consequents,support,confidence,lift
"Area_Category_Small_Area, Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking, Price_Category_Medium",Bathroom_Category_Few_Bathrooms,0.0673903211216644,0.9933333333333334,1.740301109350238
"Area_Category_Large_Area, Price_Category_Medium","Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",0.0710085933966531,0.8820224719101124,1.739653599815574
"Area_Category_Large_Area, Parking_Category_No_Parking, Price_Category_Low","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",0.0710085933966531,0.9181286549707602,1.737998678202355
"Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking, Price_Category_Medium",Bathroom_Category_Few_Bathrooms,0.208955223880597,0.9914163090128755,1.7369425191976766
"Bathroom_Category_Few_Bathrooms, Price_Category_Low",Bedroom_Category_Few_Bedrooms,0.23383084577114427,0.9736346516007534,1.7332578218110029
"Area_Category_Large_Area, Bedroom_Category_Few_Bedrooms, Price_Category_Medium",Bathroom_Category_Few_Bathrooms,0.07281772953414745,0.9877300613496933,1.730484283394748
"Area_Category_Large_Area, Parking_Category_No_Parking, Price_Category_Medium",Bathroom_Category_Few_Bathrooms,0.0710085933966531,0.9874213836477986,1.729943485931286
"Area_Category_Medium_Area, Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking, Price_Category_Medium",Bathroom_Category_Few_Bathrooms,0.06603346901854365,0.9864864864864865,1.728305563884011
"Area_Category_Medium_Area, Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",Bathroom_Category_Few_Bathrooms,0.14789687924016282,0.9849397590361445,1.7255957268057969
"Area_Category_Medium_Area, Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking, Price_Category_Low",Bathroom_Category_Few_Bathrooms,0.05789235639981909,0.9846153846153846,1.725027428989394
"Area_Category_Large_Area, Bathroom_Category_Few_Bathrooms",Bedroom_Category_Few_Bedrooms,0.16598824061510628,0.9683377308707124,1.7238282793519688
"Area_Category_Small_Area, Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking, Price_Category_Low",Bedroom_Category_Few_Bedrooms,0.0777928539122569,0.9662921348314608,1.720186723117842
Bathroom_Category_Few_Bathrooms,"Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",0.4798733604703754,0.8407290015847861,1.7195669033339152
"Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",Bathroom_Category_Few_Bathrooms,0.4798733604703754,0.9814986123959296,1.719566903333915
"Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking, Price_Category_Low",Bathroom_Category_Few_Bathrooms,0.2130257801899593,0.98125,1.7191313391442156
"Area_Category_Small_Area, Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",Bathroom_Category_Few_Bathrooms,0.1628222523744912,0.9809264305177112,1.7185644515647065
"Area_Category_Large_Area, Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking",Bathroom_Category_Few_Bathrooms,0.15649027589326098,0.9774011299435029,1.71238819200086
"Area_Category_Large_Area, Price_Category_Medium","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",0.07281772953414745,0.904494382022472,1.7121892796675389
"Area_Category_Medium_Area, Parking_Category_No_Parking, Price_Category_Medium",Bedroom_Category_Few_Bedrooms,0.06693803708729082,0.961038961038961,1.7108350586611456
"Area_Category_Medium_Area, Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",Bedroom_Category_Few_Bedrooms,0.14789687924016282,0.9589442815249267,1.7071061243571763
"Area_Category_Medium_Area, Bedroom_Category_Few_Bedrooms, Price_Category_Medium",Bathroom_Category_Few_Bathrooms,0.06693803708729082,0.9736842105263157,1.7058762198682125
"Area_Category_Large_Area, Bedroom_Category_Few_Bedrooms, Price_Category_Low",Bathroom_Category_Few_Bathrooms,0.07643600180913614,0.9712643678160919,1.7016367014590963
"Area_Category_Small_Area, Bathroom_Category_Few_Bathrooms, Price_Category_Low",Bedroom_Category_Few_Bedrooms,0.08729081863410222,0.9554455445544555,1.7008776964652987
"Bedroom_Category_Few_Bedrooms, Price_Category_Medium",Bathroom_Category_Few_Bathrooms,0.2265943012211669,0.9690522243713733,1.697761068213238
"Area_Category_Small_Area, Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking, Price_Category_Low",Bathroom_Category_Few_Bathrooms,0.0777928539122569,0.9662921348314608,1.6929254438291284
Bedroom_Category_Few_Bedrooms,"Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",0.4798733604703754,0.8542673107890499,1.6849108154813464
"Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",Bedroom_Category_Few_Bedrooms,0.4798733604703754,0.9464763603925066,1.6849108154813464
"Area_Category_Large_Area, Bedroom_Category_Few_Bedrooms",Bathroom_Category_Few_Bathrooms,0.16598824061510628,0.9607329842931938,1.6831859178068553
"Area_Category_Medium_Area, Bedroom_Category_Few_Bedrooms, Price_Category_Low","Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",0.05789235639981909,0.8533333333333334,1.6830686886708297
"Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking, Price_Category_Medium",Bedroom_Category_Few_Bedrooms,0.208955223880597,0.9447852760736196,1.681900358614149
"Area_Category_Small_Area, Bedroom_Category_Few_Bedrooms, Price_Category_Medium",Bathroom_Category_Few_Bathrooms,0.0814111261872456,0.9574468085106383,1.677428600330445
"Bedroom_Category_Few_Bedrooms, Price_Category_Low","Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",0.2130257801899593,0.8501805054151623,1.6768502207608598
"Area_Category_Medium_Area, Price_Category_Medium","Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",0.06648575305291723,0.8497109826589595,1.6759241593746292
"Parking_Category_No_Parking, Price_Category_Low","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",0.2130257801899593,0.8836772983114446,1.6727829679508595
"Area_Category_Medium_Area, Parking_Category_No_Parking, Price_Category_Medium",Bathroom_Category_Few_Bathrooms,0.06648575305291723,0.9545454545454546,1.6723454833597466
"Area_Category_Large_Area, Parking_Category_No_Parking","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",0.15649027589326098,0.8781725888324874,1.6623626660176622
