area_sqft,bedroom,bathroom,parking,price,Cluster
11636.5,0,0,0,1600000,1
5133.75,0,0,0,1000000,1
4791.5,0,0,0,1100000,1
3400.0,2,3,0,55000000,0
1369.0,0,0,0,2250000,1
1780.0,3,4,0,22500000,0
1380.0,3,3,0,30000000,0
1500.0,3,3,0,20000000,0
1711.25,0,0,0,6500000,1
4107.0,0,0,0,6700000,1
30118.0,0,0,0,1000000,3
4107.0,0,0,0,2500000,1
4107.0,0,0,0,2600000,1
49284.0,0,0,0,250000,3
1711.25,0,0,0,2600000,1
10952.0,0,0,0,400000,1
21904.0,0,0,0,600000,1
4107.0,5,6,0,65000000,0
2224.625,6,4,0,28000000,0
300.0,0,0,0,500000,1
1925.15625,4,3,0,23000000,0
1026.75,5,4,0,35000000,0
3422.5,5,5,4,70000000,0
5048.1875,6,7,4,80000000,0
1129.425,7,4,0,22500000,0
3422.5,5,5,0,60000000,0
10952.0,5,8,0,170000000,2
200.0,0,0,0,2500000,1
1197.875,5,2,0,22700000,0
1197.875,9,0,0,19800000,0
2053.5,7,3,0,33500000,0
200.0,0,0,0,850000,1
300.0,0,0,0,2500000,1
1711.25,0,0,0,52500000,1
250.0,0,0,0,630000,1
1095.2,0,0,0,15100000,1
1540.125,6,4,3,25000000,0
1060.975,4,4,0,17000000,0
1200.0,0,0,0,1700000,1
1000.0,0,0,0,3500000,1
1133.703125,5,2,2,25500000,0
200.0,0,0,0,600000,1
1197.875,0,0,0,22500000,1
1437.45,10,0,0,34500000,0
250.0,0,0,0,2000000,1
200.0,0,0,0,750000,1
150.0,0,0,0,300000,1
250.0,0,0,0,550000,1
8042.875,0,0,0,4500000,1
2053.5,0,0,0,2100000,1
2378.0,0,0,0,90,1
3721.96875,0,0,0,2500000,1
1711.25,0,0,0,4000000,1
150.0,0,0,0,450000,1
200.0,0,0,0,1200000,1
300.0,0,0,0,400000,1
500.0,0,0,0,750000,1
1369.0,3,2,0,50000,1
500.0,0,0,0,3500000,1
600.0,0,0,0,1500000,1
800.0,0,0,0,1300000,1
150.0,0,0,0,600000,1
500.0,0,0,0,600000,1
1000.0,0,0,0,650000,1
500.0,0,0,0,450000,1
1200.0,0,0,0,450000,1
200.0,0,0,0,500000,1
5133.75,5,4,4,52500000,0
1711.25,0,0,0,1700000,1
1026.75,0,0,0,2100000,1
1500.0,0,0,0,6000000,1
1433.171875,0,0,0,5860000,1
2430.0,0,0,0,1500000,1
500.0,0,0,0,9000,1
1200.0,2,1,0,60000,1
5476.0,0,0,0,150000,1
900.0,2,2,0,40000,1
1200.0,3,1,0,40000,1
2395.75,0,0,0,3400000,1
1711.25,7,5,0,20500000,0
1882.375,0,0,0,5700000,1
2909.125,4,4,1,39077000,0
2139.0625,6,5,0,37500000,0
800.0,2,1,0,25000,1
1369.0,8,3,1,31000000,0
1155.09375,5,3,0,27000000,0
2053.5,2,1,0,22000,1
1540.125,0,0,0,21500000,1
1711.25,0,0,0,25500000,1
1197.875,4,4,0,45000,0
2738.0,3,3,1,85000,0
13690.0,4,4,3,300000,0
5476.0,11,4,4,380000,0
6845.0,5,3,4,250000,0
5.0,4,4,0,60000,0
5476.0,5,4,4,140000,0
12.0,5,3,3,150000,0
2053.5,0,0,0,2400000,1
2738.0,4,2,2,40000000,0
3422.5,0,0,0,3300000,1
1437.45,0,0,0,20000000,1
14.0,7,5,5,325000,0
2352.96875,0,0,0,32500000,1
2738.0,5,2,0,100000,1
1197.875,6,4,0,70000,0
2738.0,0,0,0,45000000,1
2738.0,0,0,0,100000,1
1369.0,4,3,0,21500000,0
3764.75,0,0,0,1200000,1
2100.0,4,3,2,125000,0
14374.5,0,0,0,600000,1
2738.0,3,4,0,150000,0
61965.0,0,0,0,2200000,3
1197.875,5,2,0,55000,1
1369.0,0,0,0,3300000,1
2395.75,5,5,0,150000,0
66314.36,0,0,0,1500000,3
5476.0,0,0,5,70000000,0
1882.375,5,5,0,200000,0
2738.0,0,0,4,47500000,1
6845.0,0,0,0,3500000,1
10952.0,6,6,10,550000,5
4449.25,5,4,2,150000,0
5133.75,0,0,0,180000,1
5476.0,7,4,0,125000,0
5561.5625,8,4,5,350000,0
1711.4601,0,0,0,12500000,1
1800.0,3,3,0,25000000,0
3700.0,4,4,0,45000000,0
3700.0,4,4,0,45000000,0
2450.0,3,3,0,35000000,0
16428.0,0,0,0,400000,1
7187.25,0,0,0,3700000,1
1026.75,0,0,0,11400000,1
877.015625,0,0,0,11400000,1
6845.0,0,0,0,4000000,1
1026.75,0,0,0,1750000,1
2738.0,0,0,0,4800000,1
1095.2,4,0,0,12000000,1
1026.75,0,0,0,366666,1
19166.0,0,0,0,180000000,2
1304.828125,0,0,0,1500000,1
1437.45,0,0,0,2700000,1
4791.5,0,0,0,1050000,1
1060.975,10,0,4,14500000,0
1369.0,3,4,0,36500000,0
4100.0,2,3,0,220000,1
1369.0,0,0,0,1300000,1
3080.25,0,0,0,2000000,1
1369.0,0,0,0,1400000,1
2812.5,0,0,0,700000,1
1369.0,7,0,4,24000000,0
3375.0,0,0,0,15000000,1
1369.0,11,0,4,20400000,0
1540.125,0,0,0,27000000,1
1369.0,0,0,0,30000000,1
2871.0,0,0,0,18000000,1
2395.75,0,0,0,35000000,1
5985.0,0,0,0,600000,1
2812.5,0,0,0,1150000,1
1437.45,0,0,0,700000,1
1689.859375,0,0,0,1400000,1
44492.5,0,0,0,35700000,3
54760.0,0,0,0,250000,3
1095.2,0,0,0,1100000,1
1060.975,7,6,4,16000000,0
1369.0,0,0,0,2700000,1
1095.2,4,1,0,9000000,1
1369.0,2,1,0,13000000,1
2053.5,0,0,0,1800000,1
2025.0,0,0,0,900000,1
1369.0,0,0,0,1600000,1
1711.25,0,0,0,25000000,1
1232.1,3,4,0,45000,0
1095.2,0,0,0,1800000,1
941.1875,3,3,1,19500000,0
1095.2,4,3,4,17000000,0
5476.0,4,3,0,90000,0
10267.5,5,5,15,350000,5
4791.5,6,4,8,100000,5
3422.5,4,4,2,150000,0
16428.0,5,7,2,500000,0
2395.75,10,0,3,38000000,0
2738.0,5,3,0,130000,0
16428.0,8,6,5,300000,0
4107.0,4,4,3,110000,0
13.0,4,4,5,1500000,0
1369.0,0,0,0,25000,1
8214.0,8,2,2,165000,0
1197.875,1,1,1,20000000,1
1882.375,3,3,1,25000000,0
3935.875,5,3,2,120000,0
2551.5,0,0,0,100000,1
43740.0,0,0,0,550000,3
5476.0,5,3,2,150000,0
11.0,7,3,4,150000,0
94770.0,0,0,0,1000000,3
2500.0,4,6,1,160000,0
72900.0,0,0,0,550000,3
18225.0,0,0,0,300000,1
32805.0,0,0,0,1300000,3
1711.25,0,0,0,260000,1
4449.25,14,6,6,270000,0
1275.75,10,4,0,25000000,0
1283.4375,3,4,1,144000,0
3827.25,0,0,0,125000,1
7290.0,0,0,0,2200000,1
1822.5,0,0,0,1700000,1
1711.25,5,4,0,80000,0
1540.125,0,5,3,125000,0
2395.75,7,5,3,200000,0
14716.75,4,4,5,300000,0
2224.625,21,18,2,125000,4
20.0,0,0,12,560000,5
1197.875,6,2,1,17500000,0
1155.09375,0,0,0,4400000,1
1369.0,4,3,0,25000000,0
5476.0,5,0,4,59900000,0
1403.225,10,0,3,29900000,0
2738.0,0,0,0,4200000,1
2806.45,0,0,0,55000000,1
1540.125,4,0,0,26500000,1
1497.34375,8,6,4,32500000,0
2053.5,0,0,0,6000000,1
3764.75,0,0,0,4500000,1
1176.484375,7,4,1,21500000,0
2053.5,0,0,0,5000000,1
2738.0,0,0,0,5000000,1
1540.125,0,0,0,2800000,1
2395.75,8,4,1,38000000,0
4107.0,0,0,0,2500000,1
1625.6875,7,3,1,25000000,0
2053.5,0,0,0,3200000,1
5133.75,0,0,0,2400000,1
1026.75,15,5,0,24000000,0
2053.5,0,0,0,3200000,1
2395.75,0,0,0,4200000,1
1711.25,0,0,0,480000,1
1197.875,8,4,0,17000000,0
1779.7,0,0,0,3000000,1
1369.0,0,0,0,3250000,1
3422.5,0,0,0,3700000,1
1471.675,5,3,2,26000000,0
1369.0,6,3,0,29000000,0
1133.703125,3,2,1,13500000,1
1369.0,6,2,0,22800000,0
3.5,3,3,0,26000000,0
2224.625,0,0,0,6000000,1
1369.0,6,4,0,27500000,0
1071.2425,4,3,0,22500000,0
16428.0,4,5,10,400000,5
1197.875,7,2,0,15500000,0
2224.625,5,0,0,30000000,1
2053.5,6,3,0,51500000,0
3.1,11,0,0,15000000,0
32856.0,11,0,0,45000000,3
1711.25,11,0,0,33000000,0
2395.75,12,0,4,40000000,0
1060.975,9,0,3,18200000,0
4.0,5,4,3,19200000,0
1197.875,12,0,0,17700000,0
1026.75,7,0,0,17000000,1
2053.5,10,0,3,29800000,0
1197.875,9,0,0,21000000,0
2053.5,6,3,4,34000000,0
1369.0,0,0,0,1450000,1
6.0,6,4,4,40000000,0
1369.0,0,0,0,2150000,1
1026.75,3,3,0,19900000,0
1026.75,10,0,0,16800000,0
6023.6,5,3,4,100000,0
8611.119999999999,1,1,1,9000,1
4406.46875,9,4,4,63000000,0
9856.8,0,0,0,100,1
1026.75,3,2,3,12500000,0
1240.65625,5,2,3,14200000,0
1048.140625,5,4,3,20000000,0
1095.2,5,3,2,19500000,0
1060.975,4,2,2,21000000,0
3456.725,5,2,4,100000000,0
1048.140625,6,4,3,22500000,0
1369.0,5,4,4,37000000,0
1326.21875,4,3,4,19000000,0
3080.25,5,5,4,45000000,0
1369.0,6,3,3,16500000,0
5347.65625,0,0,0,88000000,1
1437.45,10,6,4,29000000,0
7666.4,0,0,0,7500000,1
2395.75,0,0,0,55000000,1
1095.2,6,4,3,36000000,0
1095.2,10,6,4,24000000,0
1026.75,4,1,2,12000000,1
2374.359375,0,0,0,8500000,1
1411.78125,12,4,5,45000000,0
1095.2,3,3,2,15000000,0
2395.75,0,0,0,1000000,1
165.0,0,0,0,500000,1
1711.25,4,2,0,20000000,1
1026.75,4,4,2,16000000,0
983.96875,4,4,4,37500000,0
6078.360000000001,0,0,0,20000000,1
752.95,9,9,3,31000000,0
752.95,5,4,3,20500000,0
1411.78125,4,5,3,26000000,0
1100.0,2,2,2,120000,1
800.0,2,2,2,7500000,1
1000.0,2,2,2,100000,1
1582.0,3,3,2,17500000,0
2566.875,0,0,0,5500000,1
1100.0,2,2,2,110000,1
1625.6875,4,3,1,25000000,0
1796.8125,3,3,1,28500000,0
68450.0,0,0,0,50000,3
61605.0,0,0,0,40000,3
12047.2,0,0,0,250000,1
400.0,0,0,0,3000000,1
2053.5,0,0,0,2400000,1
1711.25,0,0,0,3500000,1
1775.421875,4,3,1,14500000,0
1775.421875,6,4,1,27500000,0
1369.0,0,0,0,2600000,1
5476.0,6,2,0,60000,0
1300.0,3,2,0,120000,1
1200.0,2,2,0,150000,1
3400.0,2,3,0,55000000,0
750.0,2,1,0,40000,1
1350.0,3,2,0,16500000,1
6759.4375,0,3,0,30000000,1
3422.5,5,2,5,125000,0
4449.25,5,3,2,250000,0
4107.0,5,6,0,65000000,0
11294.25,10,10,0,235000000,2
4449.25,0,0,0,4500000,1
1048.140625,10,6,0,47500000,0
3422.5,0,0,0,950000,1
1540.125,10,4,0,35000000,0
1818.203125,0,0,0,2000000,1
1347.609375,0,0,0,2500000,1
10952.0,14,5,0,300000,0
6160.5,0,0,0,60000,1
1540.125,3,3,0,60000,1
1300.0,3,2,0,55000,1
1283.4375,5,3,0,20000000,0
3000.0,3,4,0,25000000,0
3080.25,7,7,0,49500000,0
62289.5,0,0,0,300000,3
2053.5,4,4,0,18000000,0
3251.375,0,0,0,6000000,1
2738.0,0,0,0,2650000,1
1219.265625,6,0,0,43500000,1
2429.975,14,4,0,35000000,0
4107.0,0,0,0,60000000,1
7529.5,0,0,0,4200000,1
1642.8,4,2,0,13000000,1
2498.425,0,0,0,2700000,1
2053.5,0,0,0,2100000,1
2087.725,7,4,4,38000000,0
1112.3125,0,0,0,3700000,1
2429.975,0,0,0,2800000,1
4192.5625,3,4,4,70000000,0
53647.6875,0,0,0,251000000,2
2823.5625,8,7,0,41500000,0
1369.0,12,4,0,22500000,0
2395.75,0,0,0,5500000,1
1689.859375,5,2,0,40100000,0
5133.75,0,0,0,1800000,1
12000.0,0,0,0,975000,1
1454.5625,23,16,4,65000000,4
4192.5625,0,0,0,13000000,1
6074.9375,0,0,0,13500000,1
27380.0,0,0,0,13000000,1
5476.0,4,3,3,150000,0
2053.5,0,0,0,2500000,1
1026.75,5,3,1,16500000,0
20535.0,0,0,0,2700000,1
4192.5625,0,0,0,4800000,1
6845.0,0,0,0,1850000,1
2053.5,0,0,0,6800000,1
1000.0,2,2,0,95000,1
43808.0,0,0,0,1750000,3
1796.8125,0,0,0,55000000,1
1369.0,0,0,0,6000000,1
2000.0,0,0,0,270000,1
10952.0,0,0,0,1600000,1
5476.0,0,0,0,2100000,1
1369.0,0,0,0,2600000,1
10952.0,0,0,0,3200000,1
1711.25,0,0,0,2500000,1
2139.0625,4,3,0,26000000,0
1197.875,0,0,0,5100000,1
8214.0,0,0,0,400000,1
6845.0,4,3,1,160000,0
2429.975,8,7,2,33000000,0
1369.0,4,3,1,45000,0
8214.0,4,3,1,250000,0
3000.0,5,5,1,525000,0
2000.0,0,2,1,55000,1
8214.0,0,0,0,350000,1
2566.875,4,4,2,55000000,0
11978.75,14,4,10,350000,5
2900.0,0,0,0,3500000,1
3764.75,0,0,0,5500000,1
2395.75,0,0,0,4500000,1
2566.875,6,3,2,100000,0
22930.75,0,0,0,62000000,1
7529.5,0,0,0,240000000,2
3764.75,0,13,12,110000000,5
10267.5,0,0,0,350000000,2
2000.0,0,0,0,1000001,1
3080.25,0,0,0,15000000,1
2738.0,0,0,0,2800000,1
18481.5,0,0,0,5800000,1
2738.0,7,3,2,100000,0
300.0,2,1,0,15500,1
27380.0,0,0,0,1500000,1
3080.25,5,5,3,75000,0
1197.875,0,0,0,1600000,1
1369.0,0,0,0,875000,1
683.0,2,1,1,12500000,1
1582.90625,0,0,0,2000000,1
2395.75,0,0,0,2200000,1
1540.125,0,0,0,4500000,1
5920.925,4,6,5,110000000,2
5133.75,5,4,4,62500000,0
4449.25,0,0,0,5200000,1
7529.5,0,0,0,1550000,1
65712.0,3,2,1,13000000,3
65712.0,3,2,1,13000000,3
2566.875,6,3,2,35000000,0
4021.4375,4,5,4,36500000,0
1711.25,5,5,2,26000000,0
1197.875,4,1,1,11000000,1
1369.0,8,2,1,19000000,0
1711.25,5,5,2,25000000,0
1711.25,12,4,2,20000000,0
1369.0,0,0,0,15000000,1
1711.25,7,5,2,29000000,0
1625.6875,0,0,0,2200000,1
2053.5,0,0,0,1850000,1
1711.25,0,0,0,3500000,1
2823.5625,0,0,0,6000000,1
1454.5625,3,2,1,29000000,0
1711.25,0,0,0,3800000,1
1711.25,0,0,0,5500000,1
2053.5,0,0,0,5500000,1
1369.0,0,0,0,5500000,1
2738.0,0,0,0,5500000,1
1860.984375,6,3,2,25000000,0
4107.0,6,4,3,40000000,0
5476.0,0,0,0,350000,1
2224.625,0,0,0,4500000,1
1839.59375,0,0,0,700000,1
2053.5,5,4,3,30000000,0
4107.0,5,6,3,80000000,0
4791.5,0,0,0,25000000,1
1197.875,4,2,2,18000000,0
1925.15625,7,3,2,23000000,0
3764.75,0,0,0,35000000,1
2395.75,11,6,2,35000000,0
1369.0,6,4,0,45000000,0
2395.75,4,3,2,29500000,0
1540.125,10,5,2,21000000,0
1540.125,12,5,1,28000000,0
3600.0,4,5,2,200000,0
2395.75,0,0,0,170000000,2
11294.25,0,0,0,3600000,1
1133.703125,0,0,0,11700000,1
2053.5,0,0,0,4000000,1
1582.90625,0,0,0,4000000,1
1336.0,3,2,1,11000000,1
1582.90625,0,0,0,2500000,1
1026.75,0,0,0,32500000,1
12321.0,5,4,7,140000000,2
10952.0,4,5,7,105000000,5
18139.25,5,2,7,59000000,5
10267.5,4,3,5,6500000,0
38503.125,0,0,0,2700000,3
5476.0,5,5,5,500000,0
855.625,4,2,1,12000000,0
2738.0,5,3,1,27000000,0
17454.75,9,3,4,300000,0
4449.25,5,2,5,72500000,0
